7.1101856,-10.0,5.0,0.0
7.349974,-10.0,5.0,0.0
7.5953784,-10.0,5.0,0.0
7.8467245,-10.0,5.0,0.0
8.104361,-10.0,5.0,0.0
8.368658,-10.0,5.0,0.0
8.640016,-10.0,5.0,0.0
8.9188595,-10.0,5.0,0.0
9.205648,-10.0,5.0,0.0
9.500875,-10.0,5.0,0.0
9.805071,-10.0,5.0,0.0
10.0,-9.882587,5.0,0.5421344
10.0,-9.576061,5.0,1.5707964
10.0,-9.278644,5.0,1.5707964
10.0,-8.989794,5.0,1.5707964
10.0,-8.709007,5.0,1.5707964
10.0,-8.43582,5.0,1.5707964
10.0,-8.169796,5.0,1.5707964
10.0,-7.91053,5.0,1.5707964
10.0,-7.6576447,5.0,1.5707964
10.0,-7.410786,5.0,1.5707964
10.0,-7.1696234,5.0,1.5707964
10.0,-6.9338455,5.0,1.5707964
10.0,-6.7031617,5.0,1.5707964
10.0,-6.4772973,5.0,1.5707964
10.0,-6.255995,5.0,1.5707964
10.0,-6.03901,5.0,1.5707964
10.0,-5.8261137,5.0,1.5707964
10.0,-5.617089,5.0,1.5707964
10.0,-5.4117293,5.0,1.5707964
10.0,-5.209841,5.0,1.5707964
10.0,-5.0112386,5.0,1.5707964
10.0,-4.8157463,5.0,1.5707964
10.0,-4.623197,5.0,1.5707964
10.0,-4.433431,5.0,1.5707964
10.0,-4.246297,5.0,1.5707964
10.0,-4.061649,5.0,1.5707964
10.0,-3.8793483,5.0,1.5707964
10.0,-3.6992614,5.0,1.5707964
10.0,-3.521261,5.0,1.5707964
10.0,-3.3452237,5.0,1.5707964
10.0,-3.1710315,5.0,1.5707964
10.0,-2.9985704,5.0,1.5707964
10.0,-2.8277307,5.0,1.5707964
10.0,-2.6584055,5.0,1.5707964
10.0,-2.4904926,5.0,1.5707964
10.0,-2.3238914,5.0,1.5707964
10.0,-2.1585054,5.0,1.5707964
10.0,-1.9942399,5.0,1.5707964
10.0,-1.8310031,5.0,1.5707964
10.0,-1.6687049,5.0,1.5707964
10.0,-1.5072575,5.0,1.5707964
10.0,-1.3465748,5.0,1.5707964
10.0,-1.1865721,5.0,1.5707964
10.0,-1.0271662,5.0,1.5707964
10.0,-0.8682754,5.0,1.5707964
10.0,-0.7098185,5.0,1.5707964
10.0,-0.5517154,5.0,1.5707964
10.0,-0.3938868,5.0,1.5707964
10.0,-0.23625392,5.0,1.5707964
10.0,-0.07873829,5.0,1.5707964
10.0,0.07873829,5.0,1.5707964
10.0,0.23625392,5.0,1.5707964
10.0,0.3938868,5.0,1.5707964
10.0,0.5517154,5.0,1.5707964
10.0,0.7098185,5.0,1.5707964
10.0,0.8682754,5.0,1.5707964
10.0,1.0271662,5.0,1.5707964
10.0,1.1865721,5.0,1.5707964
10.0,1.3465748,5.0,1.5707964
10.0,1.5072575,5.0,1.5707964
10.0,1.6687049,5.0,1.5707964
10.0,1.8310031,5.0,1.5707964
10.0,1.9942399,5.0,1.5707964
10.0,2.1585054,5.0,1.5707964
10.0,2.3238914,5.0,1.5707964
10.0,2.4904926,5.0,1.5707964
10.0,2.6584055,5.0,1.5707964
10.0,2.8277307,5.0,1.5707964
10.0,2.9985704,5.0,1.5707964
10.0,3.1710315,5.0,1.5707964
10.0,3.3452237,5.0,1.5707964
10.0,3.521261,5.0,1.5707964
10.0,3.6992614,5.0,1.5707964
10.0,3.8793483,5.0,1.5707964
10.0,4.061649,5.0,1.5707964
10.0,4.246297,5.0,1.5707964
10.0,4.433431,5.0,1.5707964
10.0,4.623197,5.0,1.5707964
10.0,4.8157463,5.0,1.5707964
10.0,5.0112386,5.0,1.5707964
10.0,5.209841,5.0,1.5707964
10.0,5.4117293,5.0,1.5707964
10.0,5.617089,5.0,1.5707964
10.0,5.8261137,5.0,1.5707964
10.0,6.03901,5.0,1.5707964
10.0,6.255995,5.0,1.5707964
10.0,6.4772973,5.0,1.5707964
10.0,6.7031617,5.0,1.5707964
10.0,6.9338455,5.0,1.5707964
10.0,7.1696234,5.0,1.5707964
10.0,7.410786,5.0,1.5707964
10.0,7.6576447,5.0,1.5707964
10.0,7.91053,5.0,1.5707964
10.0,8.169796,5.0,1.5707964
10.0,8.43582,5.0,1.5707964
10.0,8.709007,5.0,1.5707964
10.0,8.989794,5.0,1.5707964
10.0,9.278644,5.0,1.5707964
10.0,9.576061,5.0,1.5707964
10.0,9.882587,5.0,1.5707964
9.805071,10.0,5.0,2.5994582
9.500875,10.0,5.0,3.1415927
9.205648,10.0,5.0,3.1415927
8.9188595,10.0,5.0,3.1415927
8.640016,10.0,5.0,3.1415927
8.368658,10.0,5.0,3.1415927
8.104361,10.0,5.0,3.1415927
7.8467245,10.0,5.0,3.1415927
7.5953784,10.0,5.0,3.1415927
7.349974,10.0,5.0,3.1415927
7.1101856,10.0,5.0,3.1415927
6.875708,10.0,5.0,3.1415927
6.646254,10.0,5.0,3.1415927
6.4215536,10.0,5.0,3.1415927
6.2013526,10.0,5.0,3.1415927
5.985411,10.0,5.0,3.1415927
5.773503,10.0,5.0,3.1415927
5.565413,10.0,5.0,3.1415927
5.360939,10.0,5.0,3.1415927
5.159889,10.0,5.0,3.1415927
4.9620805,10.0,5.0,3.1415927
4.767339,10.0,5.0,3.1415927
4.5755005,10.0,5.0,3.1415927
4.386407,10.0,5.0,3.1415927
4.1999073,10.0,5.0,3.1415927
4.015859,10.0,5.0,3.1415927
3.834124,10.0,5.0,3.1415927
3.6545706,10.0,5.0,3.1415927
3.4770722,10.0,5.0,3.1415927
3.301507,10.0,5.0,3.1415927
3.1277583,10.0,5.0,3.1415927
2.9557128,10.0,5.0,3.1415927
2.7852614,10.0,5.0,3.1415927
2.616299,10.0,5.0,3.1415927
2.448723,10.0,5.0,3.1415927
2.2824347,10.0,5.0,3.1415927
2.1173377,10.0,5.0,3.1415927
1.9533378,10.0,5.0,3.1415927
1.790344,10.0,5.0,3.1415927
1.6282667,10.0,5.0,3.1415927
1.4670185,10.0,5.0,3.1415927
1.3065135,10.0,5.0,3.1415927
1.146668,10.0,5.0,3.1415927
0.9873985,10.0,5.0,3.1415927
0.82862365,10.0,5.0,3.1415927
0.67026263,10.0,5.0,3.1415927
0.5122356,10.0,5.0,3.1415927
0.3544633,10.0,5.0,3.1415927
0.19686708,10.0,5.0,3.1415927
0.039368533,10.0,5.0,3.1415927
-0.11811048,10.0,5.0,3.1415927
-0.2756481,10.0,5.0,3.1415927
-0.43332252,10.0,5.0,3.1415927
-0.59121233,10.0,5.0,3.1415927
-0.7493964,10.0,5.0,3.1415927
-0.9079543,10.0,5.0,3.1415927
-1.0669663,10.0,5.0,3.1415927
-1.2265136,10.0,5.0,3.1415927
-1.3866785,10.0,5.0,3.1415927
-1.5475444,10.0,5.0,3.1415927
-1.7091962,10.0,5.0,3.1415927
-1.8717208,10.0,5.0,3.1415927
-2.0352063,10.0,5.0,3.1415927
-2.1997433,10.0,5.0,3.1415927
-2.3654242,10.0,5.0,3.1415927
-2.5323439,10.0,5.0,3.1415927
-2.7006006,10.0,5.0,3.1415927
-2.8702943,10.0,5.0,3.1415927
-3.0415294,10.0,5.0,3.1415927
-3.2144127,10.0,5.0,3.1415927
-3.3890555,10.0,5.0,3.1415927
-3.5655723,10.0,5.0,3.1415927
-3.7440827,10.0,5.0,3.1415927
-3.9247108,10.0,5.0,3.1415927
-4.1075854,10.0,5.0,3.1415927
-4.292842,10.0,5.0,3.1415927
-4.48062,10.0,5.0,3.1415927
-4.671067,10.0,5.0,3.1415927
-4.864337,10.0,5.0,3.1415927
-5.0605907,10.0,5.0,3.1415927
-5.259998,10.0,5.0,3.1415927
-5.462736,10.0,5.0,3.1415927
-5.6689935,10.0,5.0,3.1415927
-5.8789663,10.0,5.0,3.1415927
-6.092864,10.0,5.0,3.1415927
-6.3109064,10.0,5.0,3.1415927
-6.533326,10.0,5.0,3.1415927
-6.7603707,10.0,5.0,3.1415927
-6.9923015,10.0,5.0,3.1415927
-7.2293973,10.0,5.0,3.1415927
-7.4719543,10.0,5.0,3.1415927
-7.720288,10.0,5.0,3.1415927
-7.974734,10.0,5.0,3.1415927
-8.235653,10.0,5.0,3.1415927
-8.503428,10.0,5.0,3.1415927
-8.778474,10.0,5.0,3.1415927
-9.061231,10.0,5.0,3.1415927
-9.352175,10.0,5.0,3.1415927
-9.651817,10.0,5.0,3.1415927
-9.960709,10.0,5.0,3.1415927
-10.0,9.72815,5.0,-1.7143358
-10.0,9.4262495,5.0,-1.5707964
-10.0,9.133181,5.0,-1.5707964
-10.0,8.848422,5.0,-1.5707964
-10.0,8.571492,5.0,-1.5707964
-10.0,8.301938,5.0,-1.5707964
-10.0,8.039342,5.0,-1.5707964
-10.0,7.7833123,5.0,-1.5707964
-10.0,7.533483,5.0,-1.5707964
-10.0,7.2895126,5.0,-1.5707964
-10.0,7.05108,5.0,-1.5707964
-10.0,6.8178844,5.0,-1.5707964
-10.0,6.5896435,5.0,-1.5707964
-10.0,6.3660913,5.0,-1.5707964
-10.0,6.146977,5.0,-1.5707964
-10.0,5.9320645,5.0,-1.5707964
-10.0,5.7211304,5.0,-1.5707964
-10.0,5.513963,5.0,-1.5707964
-10.0,5.3103633,5.0,-1.5707964
-10.0,5.1101403,5.0,-1.5707964
-10.0,4.913114,5.0,-1.5707964
-10.0,4.719114,5.0,-1.5707964
-10.0,4.5279756,5.0,-1.5707964
-10.0,4.3395443,5.0,-1.5707964
-10.0,4.1536713,5.0,-1.5707964
-10.0,3.9702137,5.0,-1.5707964
-10.0,3.7890363,5.0,-1.5707964
-10.0,3.6100082,5.0,-1.5707964
-10.0,3.4330044,5.0,-1.5707964
-10.0,3.257904,5.0,-1.5707964
-10.0,3.0845914,5.0,-1.5707964
-10.0,2.9129546,5.0,-1.5707964
-10.0,2.7428854,5.0,-1.5707964
-10.0,2.5742788,5.0,-1.5707964
-10.0,2.4070342,5.0,-1.5707964
-10.0,2.2410524,5.0,-1.5707964
-10.0,2.0762384,5.0,-1.5707964
-10.0,1.9124986,5.0,-1.5707964
-10.0,1.7497422,5.0,-1.5707964
-10.0,1.5878803,5.0,-1.5707964
-10.0,1.4268259,5.0,-1.5707964
-10.0,1.2664937,5.0,-1.5707964
-10.0,1.1067997,5.0,-1.5707964
-10.0,0.9476616,5.0,-1.5707964
-10.0,0.7889977,5.0,-1.5707964
-10.0,0.63072765,5.0,-1.5707964
-10.0,0.4727717,5.0,-1.5707964
-10.0,0.3150508,5.0,-1.5707964
-10.0,0.15748633,5.0,-1.5707964
-10.0,3.67394e-15,5.0,-1.5707964
